id,price
382,81187891.91466667
383,5658304.772000001
384,5658304.772000001
385,15270377.564553093
386,21669340.78057143
387,14548742.857142858
388,21669340.78057143
389,5658304.772000001
390,81187891.91466667
391,10207666.029142857
392,21669340.78057143
393,4419316.485707733
394,3277120.9644444436
395,3277120.9644444436
396,1462894.3015873015
397,3277120.9644444436
398,1462894.3015873015
399,4419316.485707733
400,4419316.485707733
401,3277120.9644444436
402,1462894.3015873015
403,4419316.485707733
404,1462894.3015873015
405,4419316.485707733
406,3277120.9644444436
407,9429457.48917749
408,24276652.66666667
409,5582725.079365079
410,9429457.48917749
411,24276652.66666667
412,9429457.48917749
413,9429457.48917749
414,5582725.079365079
415,9429457.48917749
416,5582725.079365079
417,5582725.079365079
418,7390396.190476191
419,9429457.48917749
420,7390396.190476191
421,9429457.48917749
422,15831816.78321678
423,15831816.78321678
424,15831816.78321678
425,16370240.0
426,15831816.78321678
427,15831816.78321678
428,16370240.0
429,15831816.78321678
430,15831816.78321678
431,9951120.0
432,16370240.0
433,15831816.78321678
434,15831816.78321678
435,15831816.78321678
436,15831816.78321678
437,10830418.084
438,1897751.0610631201
439,1897751.0610631201
440,1897751.0610631201
441,1897751.0610631201
442,1897751.0610631201
443,1897751.0610631201
444,1897751.0610631201
445,7772881.523809523
446,1897751.0610631201
447,1897751.0610631201
448,1897751.0610631201
449,1897751.0610631201
450,1897751.0610631201
451,1897751.0610631201
452,1897751.0610631201
453,172813499.22299922
454,172813499.22299922
455,172813499.22299922
456,172813499.22299922
457,234555970.0
458,172813499.22299922
459,172813499.22299922
460,234555970.0
461,172813499.22299922
462,172813499.22299922
463,172813499.22299922
464,172813499.22299922
465,234555970.0
466,368947965.71428573
467,172813499.22299922
468,172813499.22299922
469,31863200.000000004
470,23617468.630476188
471,63203612.71284271
472,31863200.000000004
473,23617468.630476188
474,63203612.71284271
475,23617468.630476188
476,63203612.71284271
477,18936440.19
478,63203612.71284271
479,63203612.71284271
480,23995394.208136693
481,63203612.71284271
482,63203612.71284271
483,63203612.71284271
484,63203612.71284271
485,4861048.598208808
486,4861048.598208808
487,20415204.5018489
488,4861048.598208808
489,3454016.751688312
490,4861048.598208808
491,3454016.751688312
492,4861048.598208808
493,2891833.121212121
494,3454016.751688312
495,4861048.598208808
496,20415204.5018489
497,2891833.121212121
498,4861048.598208808
499,3455381.0435555554
500,4861048.598208808
501,20415204.5018489
502,217077555.66655567
503,217077555.66655567
504,75933536.12121212
505,217077555.66655567
506,39055400.0
507,73251202.7878788
508,217077555.66655567
509,217077555.66655567
510,217077555.66655567
511,217077555.66655567
512,217077555.66655567
513,217077555.66655567
514,160386666.6666667
515,217077555.66655567
516,217077555.66655567
517,217077555.66655567
518,217077555.66655567
519,1632046.6931134705
520,1632046.6931134705
521,1632046.6931134705
522,1632046.6931134705
523,1632046.6931134705
524,1632046.6931134705
525,1632046.6931134705
526,1632046.6931134705
527,1632046.6931134705
528,1632046.6931134705
529,1632046.6931134705
530,1632046.6931134705
531,1632046.6931134705
532,1632046.6931134705
533,1632046.6931134705
534,1632046.6931134705
535,1632046.6931134705
536,27368363.206793204
537,27368363.206793204
538,27368363.206793204
539,27368363.206793204
540,27592309.523809522
541,27368363.206793204
542,82816666.66666667
543,31910555.555555552
544,27368363.206793204
545,27368363.206793204
546,27368363.206793204
547,27368363.206793204
548,27368363.206793204
549,27368363.206793204
550,31910555.555555552
551,27368363.206793204
552,27368363.206793204
553,31910555.555555552
554,4150865.636707738
555,4150865.636707738
556,4150865.636707738
557,4150865.636707738
558,4150865.636707738
559,4150865.636707738
560,4150865.636707738
561,4150865.636707738
562,4150865.636707738
563,4150865.636707738
564,4150865.636707738
565,34847392.0
566,27364885.44244644
567,4150865.636707738
568,4150865.636707738
569,4150865.636707738
570,4150865.636707738
571,34847392.0
572,4150865.636707738
573,5617700.0
574,7642132.467532468
575,7642132.467532468
576,5521700.0
577,5311158.48
578,10418265.575535575
579,10418265.575535575
580,7642132.467532468
581,4678904.266666667
582,10418265.575535575
583,10418265.575535575
584,4678904.266666667
585,5521700.0
586,5617700.0
587,5622366.666666666
588,5617700.0
589,5521700.0
590,10418265.575535575
591,10418265.575535575
592,4678904.266666667
593,378976953.7475373
594,229924264.24470112
595,229924264.24470112
596,620280780.0
597,229924264.24470112
598,229924264.24470112
599,229924264.24470112
600,229924264.24470112
601,229924264.24470112
602,229924264.24470112
603,403860655.98039216
604,229924264.24470112
605,403860655.98039216
606,650072973.7475373
607,229924264.24470112
608,301610159.0106952
609,229924264.24470112
610,229924264.24470112
611,229924264.24470112
612,229924264.24470112
613,28437985.714285716
614,8039692.0
615,3119745.333333334
616,28437985.714285716
617,28437985.714285716
618,7734725.333333334
619,28437985.714285716
620,6406228.455988456
621,3622481.333333333
622,7734725.333333334
623,6406228.455988456
624,6406228.455988456
625,7734725.333333334
626,28437985.714285716
627,6406228.455988456
628,28437985.714285716
629,28437985.714285716
630,3112865.333333334
631,7734725.333333334
632,6406228.455988456
633,6406228.455988456
634,6406228.455988456
635,33769373.333333336
636,105736000.00000001
637,33769373.333333336
638,8502085.904686725
639,33769373.333333336
640,34113853.333333336
641,8502085.904686725
642,33769373.333333336
643,8502085.904686725
644,33769373.333333336
645,6484119.999999999
646,105736000.00000001
647,105736000.00000001
648,105736000.00000001
649,105736000.00000001
650,34113853.333333336
651,33769373.333333336
652,8502085.904686725
653,105736000.00000001
654,8502085.904686725
655,8502085.904686725
656,105736000.00000001
657,883088024.072796
658,883088024.072796
659,883088024.072796
660,883088024.072796
661,883088024.072796
662,883088024.072796
663,219018666.66666663
664,883088024.072796
665,219018666.66666663
666,883088024.072796
667,115135000.00000001
668,122553333.33333336
669,883088024.072796
670,883088024.072796
671,883088024.072796
672,115135000.00000001
673,883088024.072796
674,883088024.072796
675,883088024.072796
676,883088024.072796
677,115135000.00000001
678,883088024.072796
679,122553333.33333336
680,883088024.072796
681,19083253.571030144
682,29347000.0
683,21322130.476190478
684,19083253.571030144
685,19083253.571030144
686,19083253.571030144
687,19083253.571030144
688,19083253.571030144
689,19083253.571030144
690,19083253.571030144
691,19083253.571030144
692,19083253.571030144
693,19083253.571030144
694,19083253.571030144
695,29347000.0
696,19083253.571030144
697,19083253.571030144
698,19083253.571030144
699,19083253.571030144
700,19083253.571030144
701,19083253.571030144
702,29347000.0
703,19083253.571030144
704,19083253.571030144
705,19083253.571030144
706,11672529.481629482
707,86895200.0
708,12286315.274444444
709,86895200.0
710,7402898.468785243
711,11672529.481629482
712,11672529.481629482
713,10703229.103333334
714,11672529.481629482
715,11672529.481629482
716,11672529.481629482
717,11672529.481629482
718,86895200.0
719,10958357.014
720,11672529.481629482
721,7342628.060262403
722,11672529.481629482
723,12286315.274444444
724,11672529.481629482
725,11672529.481629482
726,86895200.0
727,12286315.274444444
728,12286315.274444444
729,10958357.014
730,86895200.0
731,1978130.537501714
732,679524.4175824174
733,679524.4175824174
734,679524.4175824174
735,679524.4175824174
736,679524.4175824174
737,1978130.537501714
738,1978130.537501714
739,1978130.537501714
740,1978130.537501714
741,1978130.537501714
742,1978130.537501714
743,1978130.537501714
744,679524.4175824174
745,679524.4175824174
746,679524.4175824174
747,1978130.537501714
748,1978130.537501714
749,1978130.537501714
750,679524.4175824174
751,1978130.537501714
752,1978130.537501714
753,1978130.537501714
754,679524.4175824174
755,1978130.537501714
756,3283520.0
757,1264859.5238095238
758,1264859.5238095238
759,801058.3638568264
760,3712956.9333333336
761,801058.3638568264
762,3343886.666666667
763,801058.3638568264
764,801058.3638568264
765,801058.3638568264
766,801058.3638568264
767,1264859.5238095238
768,3303749.380416667
769,1264859.5238095238
770,801058.3638568264
771,801058.3638568264
772,1264859.5238095238
773,3343886.666666667
774,1264859.5238095238
775,801058.3638568264
776,1264859.5238095238
777,801058.3638568264
778,801058.3638568264
779,801058.3638568264
780,3283520.0
781,801058.3638568264
782,285743200.0
783,256998359.4022488
784,285743200.0
785,170712182.53968254
786,256998359.4022488
787,170712182.53968254
788,256998359.4022488
789,170712182.53968254
790,256998359.4022488
791,285743200.0
792,324611571.42857146
793,170712182.53968254
794,256998359.4022488
795,256998359.4022488
796,256998359.4022488
797,264164991.94805196
798,324611571.42857146
799,256998359.4022488
800,256998359.4022488
801,256998359.4022488
802,256998359.4022488
803,264164991.94805196
804,256998359.4022488
805,256998359.4022488
806,256998359.4022488
807,170712182.53968254
808,87644286.55476193
809,87644286.55476193
810,102273470.77922079
811,40239537.568487406
812,99185756.39999998
813,87644286.55476193
814,40239537.568487406
815,102273470.77922079
816,40239537.568487406
817,163669673.8816739
818,163669673.8816739
819,82864500.0
820,87644286.55476193
821,40239537.568487406
822,40239537.568487406
823,40239537.568487406
824,87644286.55476193
825,163669673.8816739
826,82864500.0
827,40239537.568487406
828,82864500.0
829,87644286.55476193
830,82864500.0
831,82864500.0
832,82864500.0
833,163669673.8816739
834,40239537.568487406
835,4638463.925349813
836,4638463.925349813
837,4638463.925349813
838,4638463.925349813
839,4638463.925349813
840,4638463.925349813
841,28905333.333333336
842,6042580.0
843,4638463.925349813
844,3693417.3333333326
845,4638463.925349813
846,3733066.666666666
847,2883552.737435898
848,4638463.925349813
849,4638463.925349813
850,4638463.925349813
851,4638463.925349813
852,4638463.925349813
853,4010133.333333333
854,4638463.925349813
855,3693417.3333333326
856,4010133.333333333
857,4638463.925349813
858,4638463.925349813
859,4010133.333333333
860,3693417.3333333326
861,6042580.0
862,7640327.251006544
863,7640327.251006544
864,5108757.912
865,5749981.42488889
866,5749981.42488889
867,8307431.428571428
868,5749981.42488889
869,5749981.42488889
870,7640327.251006544
871,7640327.251006544
872,5749981.42488889
873,7640327.251006544
874,7640327.251006544
875,7640327.251006544
876,7640327.251006544
877,7640327.251006544
878,8307431.428571428
879,7640327.251006544
880,8307431.428571428
881,6042938.173333334
882,7640327.251006544
883,5749981.42488889
884,7640327.251006544
885,7640327.251006544
886,5590295.812222222
887,7640327.251006544
888,6042938.173333334
889,6042938.173333334
890,16903482.99480083
891,35793533.3412381
892,16903482.99480083
893,16903482.99480083
894,35793533.3412381
895,16903482.99480083
896,18938699.285714284
897,16903482.99480083
898,35793533.3412381
899,16903482.99480083
900,16903482.99480083
901,16903482.99480083
902,16903482.99480083
903,16903482.99480083
904,16903482.99480083
905,16903482.99480083
906,16903482.99480083
907,16903482.99480083
908,16903482.99480083
909,18938699.285714284
910,16903482.99480083
911,16903482.99480083
912,35793533.3412381
913,16903482.99480083
914,16903482.99480083
915,16903482.99480083
916,35793533.3412381
917,16903482.99480083
918,16903482.99480083
919,11378037.38857803
920,18500820.512820512
921,11378037.38857803
922,11601100.0
923,13312205.962185962
924,11601100.0
925,11378037.38857803
926,11378037.38857803
927,11378037.38857803
928,13312205.962185962
929,11378037.38857803
930,11378037.38857803
931,11378037.38857803
932,11378037.38857803
933,11378037.38857803
934,11378037.38857803
935,11601100.0
936,11601100.0
937,11378037.38857803
938,11378037.38857803
939,11378037.38857803
940,11378037.38857803
941,17667146.78974359
942,11378037.38857803
943,10107875.192955192
944,17667146.78974359
945,11378037.38857803
946,11378037.38857803
947,11378037.38857803
948,11378037.38857803
949,67958977.99145299
950,4431554.013316317
951,152534866.6666667
952,4431554.013316317
953,2735731.0
954,4431554.013316317
955,4431554.013316317
956,4431554.013316317
957,4431554.013316317
958,4431554.013316317
959,4431554.013316317
960,152534866.6666667
961,4431554.013316317
962,3705300.0
963,4431554.013316317
964,67958977.99145299
965,4431554.013316317
966,4431554.013316317
967,2735731.0
968,152534866.6666667
969,2636904.1
970,5610923.010992737
971,152534866.6666667
972,2735731.0
973,4431554.013316317
974,5610923.010992737
975,4431554.013316317
976,4431554.013316317
977,152534866.6666667
978,4431554.013316317
979,4431554.013316317
980,4431554.013316317
981,101655349.20634922
982,291618622.2222222
983,25538520.000000004
984,60144242.22222222
985,175668566.74159175
986,132090000.0
987,132090000.0
988,243756863.49206352
989,132090000.0
990,132090000.0
991,243756863.49206352
992,132090000.0
993,57011999.99999998
994,291618622.2222222
995,65356092.22222222
996,132090000.0
997,291618622.2222222
998,243756863.49206352
999,60144242.22222222
1000,60144242.22222222
1001,101655349.20634922
1002,291618622.2222222
1003,60144242.22222222
1004,57011999.99999998
1005,101655349.20634922
1006,132090000.0
1007,101655349.20634922
1008,291618622.2222222
1009,57011999.99999998
1010,101655349.20634922
1011,60144242.22222222
1012,60144242.22222222
1013,132090000.0
1014,645903.3624603666
1015,645903.3624603666
1016,645903.3624603666
1017,645903.3624603666
1018,645903.3624603666
1019,645903.3624603666
1020,645903.3624603666
1021,645903.3624603666
1022,645903.3624603666
1023,2267658.6666666665
1024,1388150.2142857143
1025,645903.3624603666
1026,645903.3624603666
1027,645903.3624603666
1028,645903.3624603666
1029,645903.3624603666
1030,645903.3624603666
1031,645903.3624603666
1032,645903.3624603666
1033,1388150.2142857143
1034,645903.3624603666
1035,2267658.6666666665
1036,645903.3624603666
1037,1388150.2142857143
1038,645903.3624603666
1039,645903.3624603666
1040,645903.3624603666
1041,645903.3624603666
1042,645903.3624603666
1043,2967845.978835979
1044,645903.3624603666
1045,2967845.978835979
1046,645903.3624603666
1047,1388150.2142857143
1048,1460322.5336640992
1049,1460322.5336640992
1050,1460322.5336640992
1051,1460322.5336640992
1052,1460322.5336640992
1053,1460322.5336640992
1054,1460322.5336640992
1055,1460322.5336640992
1056,1460322.5336640992
1057,1460322.5336640992
1058,1460322.5336640992
1059,1460322.5336640992
1060,1460322.5336640992
1061,1460322.5336640992
1062,1460322.5336640992
1063,1460322.5336640992
1064,1460322.5336640992
1065,1460322.5336640992
1066,1460322.5336640992
1067,1460322.5336640992
1068,1460322.5336640992
1069,1460322.5336640992
1070,1460322.5336640992
1071,1460322.5336640992
1072,1460322.5336640992
1073,1460322.5336640992
1074,1460322.5336640992
1075,1460322.5336640992
1076,1460322.5336640992
1077,1460322.5336640992
1078,1460322.5336640992
1079,1460322.5336640992
1080,1460322.5336640992
1081,1460322.5336640992
1082,1460322.5336640992
1083,1460322.5336640992
1084,1460322.5336640992
1085,7212808.98256699
1086,7212808.98256699
1087,721760.0
1088,7212808.98256699
1089,1882965.3333333335
1090,466440.9645354646
1091,7212808.98256699
1092,49617409.01875902
1093,7212808.98256699
1094,721760.0
1095,466440.9645354646
1096,7212808.98256699
1097,7212808.98256699
1098,1882965.3333333335
1099,619248.6666666665
1100,7212808.98256699
1101,466440.9645354646
1102,49617409.01875902
1103,1882965.3333333335
1104,1039379.2231168832
1105,49617409.01875902
1106,1882965.3333333335
1107,1882965.3333333335
1108,936653.3333333333
1109,7212808.98256699
1110,466440.9645354646
1111,7212808.98256699
1112,7212808.98256699
1113,49617409.01875902
1114,7212808.98256699
1115,7212808.98256699
1116,49617409.01875902
1117,7212808.98256699
1118,7212808.98256699
1119,49617409.01875902
1120,1039379.2231168832
1121,7212808.98256699
1122,4660700.0
1123,12449204.330224775
1124,5041556.588999524
1125,12449204.330224775
1126,12449204.330224775
1127,12449204.330224775
1128,12449204.330224775
1129,5041556.588999524
1130,10304789.666666666
1131,12449204.330224775
1132,10304789.666666666
1133,5041556.588999524
1134,13673666.666666664
1135,12449204.330224775
1136,10304789.666666666
1137,5041556.588999524
1138,5397197.138660149
1139,7285887.749024392
1140,8603600.0
1141,6012294.679666665
1142,5397197.138660149
1143,12449204.330224775
1144,12449204.330224775
1145,7285887.749024392
1146,5041556.588999524
1147,5041556.588999524
1148,6316924.76
1149,6181966.666666666
1150,13673666.666666664
1151,12449204.330224775
1152,6193134.448
1153,6012294.679666665
1154,5041556.588999524
1155,7285887.749024392
1156,5041556.588999524
1157,4660700.0
1158,12449204.330224775
1159,6100004.76
1160,5041556.588999524
1161,67163876.23731379
1162,27494673.799121447
1163,27494673.799121447
1164,27494673.799121447
1165,112796850.70485073
1166,68485907.28571428
1167,67163876.23731379
1168,67163876.23731379
1169,27494673.799121447
1170,27494673.799121447
1171,27494673.799121447
1172,27494673.799121447
1173,68485907.28571428
1174,68485907.28571428
1175,27494673.799121447
1176,112796850.70485073
1177,27494673.799121447
1178,27494673.799121447
1179,112796850.70485073
1180,27494673.799121447
1181,67163876.23731379
1182,27494673.799121447
1183,27494673.799121447
1184,27494673.799121447
1185,112796850.70485073
1186,27494673.799121447
1187,27494673.799121447
1188,27494673.799121447
1189,68485907.28571428
1190,27494673.799121447
1191,27494673.799121447
1192,27494673.799121447
1193,112796850.70485073
1194,27494673.799121447
1195,27494673.799121447
1196,67163876.23731379
1197,27494673.799121447
1198,27494673.799121447
1199,27494673.799121447
1200,27494673.799121447
1201,2034163.8019047622
1202,3737119.738412698
1203,5727863.52
1204,1392833.2494924378
1205,1392833.2494924378
1206,1392833.2494924378
1207,1392833.2494924378
1208,1392833.2494924378
1209,1392833.2494924378
1210,1392833.2494924378
1211,1392833.2494924378
1212,1392833.2494924378
1213,1392833.2494924378
1214,1392833.2494924378
1215,1392833.2494924378
1216,1392833.2494924378
1217,1392833.2494924378
1218,1392833.2494924378
1219,710277.2517142858
1220,3676605.030476191
1221,1392833.2494924378
1222,1392833.2494924378
1223,1392833.2494924378
1224,1392833.2494924378
1225,1392833.2494924378
1226,1392833.2494924378
1227,1392833.2494924378
1228,710277.2517142858
1229,1392833.2494924378
1230,1392833.2494924378
1231,1392833.2494924378
1232,1392833.2494924378
1233,1392833.2494924378
1234,1392833.2494924378
1235,1392833.2494924378
1236,710277.2517142858
1237,279608.3601904762
1238,3510693.314920923
1239,1392833.2494924378
1240,1392833.2494924378
1241,1302989.5390642912
1242,1302989.5390642912
1243,1302989.5390642912
1244,1302989.5390642912
1245,1302989.5390642912
1246,3839342.152958153
1247,1302989.5390642912
1248,1302989.5390642912
1249,1302989.5390642912
1250,3839342.152958153
1251,3839342.152958153
1252,1302989.5390642912
1253,1302989.5390642912
1254,1302989.5390642912
1255,1302989.5390642912
1256,1302989.5390642912
1257,1302989.5390642912
1258,1302989.5390642912
1259,1302989.5390642912
1260,1302989.5390642912
1261,1302989.5390642912
1262,1302989.5390642912
1263,1302989.5390642912
1264,2660738.888888889
1265,1302989.5390642912
1266,2660738.888888889
1267,1302989.5390642912
1268,1302989.5390642912
1269,1302989.5390642912
1270,1302989.5390642912
1271,1302989.5390642912
1272,2660738.888888889
1273,1302989.5390642912
1274,1302989.5390642912
1275,3839342.152958153
1276,1302989.5390642912
1277,1302989.5390642912
1278,1302989.5390642912
1279,3839342.152958153
1280,1302989.5390642912
1281,1302989.5390642912
1282,4587664.507141266
1283,4587664.507141266
1284,4587664.507141266
1285,4587664.507141266
1286,4587664.507141266
1287,483585.608509138
1288,4587664.507141266
1289,4587664.507141266
1290,4587664.507141266
1291,903276.6278166277
1292,4587664.507141266
1293,4587664.507141266
1294,483585.608509138
1295,4587664.507141266
1296,4587664.507141266
1297,4587664.507141266
1298,903276.6278166277
1299,483585.608509138
1300,4587664.507141266
1301,4587664.507141266
1302,4587664.507141266
1303,4587664.507141266
1304,4587664.507141266
1305,483585.608509138
1306,4587664.507141266
1307,1135279.5151515151
1308,483585.608509138
1309,4587664.507141266
1310,4587664.507141266
1311,4587664.507141266
1312,4587664.507141266
1313,4587664.507141266
1314,4587664.507141266
1315,4587664.507141266
1316,903276.6278166277
1317,483585.608509138
1318,4587664.507141266
1319,4587664.507141266
1320,4587664.507141266
1321,483585.608509138
1322,4587664.507141266
1323,4587664.507141266
1324,4587664.507141266
1325,4587664.507141266
1326,45902923.99551623
1327,45902923.99551623
1328,45902923.99551623
1329,45902923.99551623
1330,45902923.99551623
1331,144692291.4862915
1332,45902923.99551623
1333,45902923.99551623
1334,45902923.99551623
1335,39497333.33333333
1336,45902923.99551623
1337,45902923.99551623
1338,45902923.99551623
1339,40653613.33333333
1340,45902923.99551623
1341,45902923.99551623
1342,45902923.99551623
1343,62185386.66666667
1344,40653613.33333333
1345,45902923.99551623
1346,45902923.99551623
1347,144692291.4862915
1348,45902923.99551623
1349,45902923.99551623
1350,144692291.4862915
1351,144692291.4862915
1352,45902923.99551623
1353,45902923.99551623
1354,45902923.99551623
1355,45902923.99551623
1356,144692291.4862915
1357,45902923.99551623
1358,40653613.33333333
1359,144692291.4862915
1360,40653613.33333333
1361,45902923.99551623
